neighbourhood_group_n,neighbourhood_n,room_type_n,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
1,11,1,2,185,5,0
4,99,1,7,0,3,14
0,16,1,3,16,2,6
1,4,0,1,47,3,178
2,44,1,3,0,1,0
1,101,1,7,2,1,0
2,39,1,3,35,1,2
1,14,1,2,0,1,0
1,4,1,5,70,2,310
1,27,0,1,1,2,0
2,49,1,2,51,1,41
1,1,1,1,3,1,0
1,2,0,1,1,1,365
1,2,1,5,0,1,0
1,52,1,30,0,49,364
0,15,0,1,27,2,365
0,12,1,3,6,2,0
1,19,1,2,46,1,320
3,215,1,5,1,1,55
1,27,1,2,61,1,0
1,64,1,7,66,1,142
0,16,0,7,0,1,0
1,30,1,30,0,1,83
2,112,0,31,0,1,69
1,11,2,1,37,1,0
0,24,1,1,1,1,0
1,4,1,2,0,1,0
1,2,0,1,7,1,0
1,2,1,2,23,2,328
1,4,0,4,25,2,90
1,50,1,1,0,1,0
0,6,1,14,0,1,85
1,28,0,2,61,3,0
0,15,1,2,16,1,0
1,7,0,3,0,1,0
0,12,0,5,2,1,0
1,7,2,1,1,6,24
0,12,1,5,2,1,0
0,15,1,2,2,1,356
1,28,1,30,18,34,311
1,45,1,3,10,1,0
0,21,2,4,0,5,340
1,30,1,5,0,1,270
1,30,1,1,0,1,0
1,14,1,30,1,1,214
0,12,1,30,0,1,179
1,2,0,2,28,2,132
0,12,0,1,39,2,152
2,145,0,1,0,1,342
0,21,0,2,1,1,15
1,7,0,2,41,1,67
0,6,0,1,9,2,0
2,37,1,1,197,1,342
0,13,0,7,2,1,0
0,21,1,2,0,1,0
1,7,0,5,31,1,54
1,5,1,29,0,327,329
0,12,1,3,5,1,163
0,21,0,3,73,8,341
1,28,1,1,9,1,0
1,43,1,1,4,1,246
0,13,0,5,0,2,0
1,14,1,1,5,2,125
1,8,1,7,0,1,0
2,155,1,4,38,1,125
0,33,1,4,37,1,185
0,3,1,2,10,4,12
1,28,1,7,0,1,5
1,8,1,30,0,1,38
0,147,1,3,26,1,138
1,1,1,30,0,87,188
0,34,1,29,9,4,326
1,4,0,1,1,1,8
1,7,1,3,31,1,51
4,142,1,2,0,1,321
0,20,0,4,7,2,88
0,6,1,3,12,2,285
0,6,1,3,8,1,0
0,29,0,3,3,1,0
0,29,1,6,5,1,42
4,88,0,1,4,1,365
2,116,0,1,0,3,363
0,6,1,3,125,1,315
1,11,1,5,1,1,0
0,34,0,1,20,17,354
0,12,0,1,95,2,51
0,79,1,1,14,1,0
0,12,1,5,16,1,67
0,12,1,5,1,1,0
1,7,1,6,22,2,56
0,6,1,2,309,2,3
0,12,1,3,6,1,128
2,44,1,2,0,1,41
1,2,1,3,14,1,0
4,66,1,2,68,1,89
1,30,0,7,0,1,0
1,4,1,5,3,1,0
1,8,1,5,8,3,0
1,30,1,5,16,1,4
0,54,0,1,8,6,365
1,53,1,2,2,2,0
1,2,0,3,10,1,332
1,19,0,26,57,3,98
1,2,1,30,36,2,0
1,7,0,3,0,1,0
1,7,0,1,59,1,194
0,20,1,30,5,52,342
1,1,1,30,0,87,188
1,19,1,2,0,1,0
0,6,0,2,5,2,74
4,181,0,5,0,1,188
2,56,1,3,19,2,291
3,122,1,30,1,3,0
0,21,0,3,22,4,125
1,28,1,3,9,1,0
1,4,0,32,57,2,39
1,23,0,4,4,1,2
2,39,0,1,3,4,365
0,10,1,2,5,2,0
1,71,1,29,0,327,349
0,15,0,1,0,1,0
2,44,1,2,74,2,314
0,54,0,3,3,3,0
0,6,1,2,33,3,177
1,28,1,1,4,1,0
1,23,0,1,1,3,0
1,18,1,4,7,1,0
1,43,1,1,0,1,0
1,14,1,30,0,87,362
0,6,1,1,2,1,0
1,64,0,2,44,1,246
1,2,1,3,1,1,364
1,64,2,1,10,4,14
4,157,0,3,4,1,76
1,1,1,2,7,13,276
1,68,1,2,13,1,1
1,27,1,1,66,1,365
0,12,0,14,1,1,0
0,54,1,4,35,1,105
2,106,1,1,0,1,90
0,15,0,7,0,1,0
1,77,1,30,2,1,251
1,23,1,30,0,1,81
0,6,1,3,209,2,237
1,68,1,1,3,1,233
1,8,1,1,2,1,0
1,8,0,5,42,2,29
0,6,1,4,44,1,249
0,10,1,3,22,1,144
0,20,0,25,0,1,5
1,1,1,4,17,1,208
1,14,1,29,0,96,342
0,13,0,1,7,1,45
1,28,1,2,8,1,3
0,33,1,4,96,2,3
0,6,1,3,116,1,216
1,7,0,1,59,12,194
0,6,0,5,39,3,40
1,5,1,30,0,1,158
1,19,1,23,1,1,0
1,2,0,1,0,1,0
1,19,0,1,6,1,0
4,65,0,1,6,1,87
1,8,0,1,353,4,73
1,26,1,14,1,1,0
0,16,1,3,28,2,57
0,15,0,1,70,10,33
0,20,0,8,6,1,0
1,43,0,3,4,1,0
0,15,1,2,76,1,283
0,6,1,28,4,1,216
0,3,0,5,0,1,0
0,12,0,2,97,8,83
0,54,0,1,14,5,81
0,20,1,4,1,1,0
1,4,0,1,20,3,357
1,28,0,2,154,1,145
1,2,0,2,295,2,188
1,8,0,1,0,10,282
0,6,0,1,2,1,0
0,12,0,1,0,1,0
0,79,0,1,111,5,208
1,11,1,25,0,2,73
2,56,1,1,0,1,185
0,12,0,4,1,1,0
1,27,1,7,9,1,190
1,19,1,2,32,1,0
2,56,1,1,0,4,28
1,43,1,2,7,327,327
0,21,0,3,1,1,0
0,147,0,1,16,1,139
0,12,1,3,28,1,0
0,6,1,5,12,1,9
0,20,1,2,3,1,0
0,12,1,31,0,1,68
0,15,1,30,132,1,83
1,30,0,2,0,1,365
0,34,1,2,7,1,0
1,8,1,5,4,1,0
1,23,0,1,86,1,86
0,3,0,5,1,1,90
0,16,1,2,9,1,0
0,24,1,4,1,1,7
0,12,1,4,2,1,28
0,6,0,30,0,8,237
0,73,2,7,2,10,290
1,5,1,30,2,50,364
1,7,1,30,0,3,176
1,2,1,180,0,4,365
0,34,1,2,12,1,0
2,25,1,2,1,1,346
0,16,0,2,9,3,251
0,12,1,2,0,1,345
0,22,1,2,77,1,106
0,15,1,5,125,3,169
1,68,1,30,2,96,345
0,12,1,5,13,1,153
1,2,0,2,0,2,0
0,6,0,2,8,1,281
1,8,1,2,18,1,1
1,18,0,14,4,1,0
0,20,0,2,15,1,12
1,2,1,3,2,1,0
0,146,1,14,15,1,32
1,8,1,40,17,1,0
1,5,1,30,0,65,364
0,0,0,30,1,4,120
0,147,1,14,3,1,291
0,16,1,3,105,1,72
0,6,1,4,0,1,0
0,21,0,2,96,3,78
0,12,0,2,18,2,0
0,54,0,60,9,2,199
2,126,0,2,4,3,254
1,68,1,4,2,1,0
1,30,0,2,12,1,124
0,73,1,1,0,1,0
0,6,1,2,61,1,0
0,24,1,4,1,1,0
1,28,0,7,1,1,0
1,19,0,3,3,1,0
0,22,0,7,16,4,130
1,8,1,30,7,25,312
4,115,0,1,1,1,0
1,1,1,30,0,49,364
0,21,0,30,4,103,269
1,2,1,3,16,1,50
1,8,0,4,4,1,0
0,6,0,3,35,1,113
0,32,0,1,0,1,0
1,43,1,29,0,327,338
1,28,1,7,0,1,44
3,74,1,2,11,3,38
1,4,0,2,0,2,353
0,6,1,7,4,1,10
1,7,1,30,0,121,365
2,37,1,7,4,7,365
0,0,1,40,0,1,118
0,67,0,2,10,2,0
0,12,1,2,3,1,20
1,2,1,30,3,1,249
0,16,1,14,0,1,0
0,6,0,2,19,2,251
0,16,1,5,0,1,0
2,103,0,1,5,3,35
0,12,1,5,1,1,0
0,21,1,1,2,2,0
1,28,1,5,4,1,0
1,7,1,60,28,1,343
0,21,0,2,59,1,0
0,21,0,2,36,8,218
1,23,0,1,0,1,0
1,8,0,20,107,1,144
4,114,0,3,86,2,1
1,8,1,5,1,1,0
1,27,1,1,0,1,0
2,56,0,1,8,4,192
0,20,1,7,2,1,23
0,20,1,4,4,1,0
2,83,1,5,1,1,38
0,6,1,1,3,1,51
2,124,0,1,6,7,176
1,28,1,1,29,1,338
1,14,1,5,5,2,59
1,19,0,2,24,1,0
0,12,1,4,2,1,0
0,16,1,5,4,1,0
0,15,1,3,2,1,0
1,43,1,2,11,327,341
2,160,1,1,2,1,42
0,12,0,1,13,3,11
0,6,1,30,0,1,312
1,8,0,2,60,1,317
1,19,1,2,0,2,22
1,14,1,14,0,1,0
4,66,0,3,31,5,362
1,18,1,18,2,1,16
0,20,1,2,0,1,0
1,8,1,2,7,1,0
1,1,1,30,0,232,329
0,16,1,5,2,1,0
0,20,1,10,0,1,155
4,133,0,1,0,1,267
0,6,0,7,2,2,250
0,6,0,4,84,1,307
0,6,0,2,20,3,3
0,21,0,7,3,1,0
1,2,0,1,1,1,363
0,97,1,14,0,1,0
0,70,0,1,0,2,365
0,24,1,1,0,1,0
0,12,0,7,0,1,0
0,15,1,2,23,1,188
0,15,0,1,0,1,0
0,6,0,2,2,2,0
1,8,1,5,12,1,20
1,9,1,5,2,1,1
1,7,1,30,0,232,227
0,38,1,28,12,1,54
1,45,1,2,2,1,0
1,71,0,1,0,13,353
1,2,0,1,60,2,182
1,43,1,1,8,1,54
1,8,0,28,0,1,166
1,26,1,30,0,23,362
1,1,0,2,29,2,74
0,21,0,1,1,1,188
1,2,0,1,19,1,356
0,13,1,5,3,1,0
1,28,1,5,0,1,15
0,12,1,15,0,1,0
0,6,0,2,21,1,0
0,21,0,2,12,2,0
1,4,1,3,6,1,279
1,1,1,30,5,4,280
1,1,1,5,3,1,0
1,1,0,7,3,1,184
2,62,1,1,0,4,175
1,2,1,5,2,2,0
1,1,1,4,76,1,299
1,43,1,30,17,1,203
1,7,1,3,104,1,34
0,12,0,3,15,1,82
1,7,1,4,38,1,159
0,3,1,3,3,1,0
2,202,0,1,12,5,226
0,6,0,2,1,2,0
0,12,0,2,2,1,10
1,43,1,3,6,1,0
1,45,0,2,11,1,0
2,31,0,30,1,103,260
1,1,1,30,0,96,336
1,7,0,3,4,1,0
2,124,1,30,9,1,173
1,2,1,1,0,1,69
0,13,0,3,169,1,192
1,18,1,3,3,1,0
0,24,0,1,19,7,53
0,21,1,7,10,1,66
0,100,1,3,141,2,114
1,14,0,1,97,5,309
0,12,1,2,59,1,81
0,13,0,5,2,1,12
1,19,1,3,2,1,0
2,81,0,7,2,3,337
0,38,1,3,55,1,7
0,10,1,60,1,1,282
0,6,1,2,1,1,0
0,6,0,3,3,2,322
0,6,1,1,25,1,108
1,2,1,2,40,1,0
1,11,1,1,0,1,0
0,20,1,1,39,2,29
1,19,1,2,170,1,236
0,6,0,1,16,2,310
1,2,0,2,2,2,0
1,28,1,3,2,1,0
0,20,1,2,5,1,0
1,19,1,2,19,1,252
0,6,0,1,24,1,354
1,19,1,1,358,1,3
1,43,1,2,6,327,323
1,52,1,5,7,1,0
1,14,1,28,4,1,95
1,7,2,1,24,5,46
0,12,0,14,0,2,0
0,21,0,3,55,2,12
1,7,0,3,111,2,128
0,15,1,5,8,1,118
2,56,1,7,2,1,0
0,21,0,3,1,1,0
0,3,1,7,2,1,29
1,7,1,3,0,1,135
1,19,1,4,1,1,89
0,36,0,2,11,2,111
1,7,1,30,4,20,310
0,12,1,3,2,1,0
0,15,0,1,35,1,5
1,19,1,5,1,1,8
1,19,1,14,5,1,2
1,71,0,1,22,9,283
0,21,0,1,4,3,342
1,2,1,3,22,1,313
1,19,1,3,12,1,80
0,6,1,2,3,1,0
0,21,0,1,65,2,52
1,7,1,4,8,1,0
4,156,1,1,29,3,24
0,117,0,2,0,2,0
0,6,0,3,0,1,174
1,19,0,3,48,3,44
0,13,1,3,37,2,140
1,7,1,2,77,1,194
2,56,0,1,1,3,60
1,30,0,3,0,1,0
2,152,0,1,148,2,347
0,22,1,1,12,1,0
1,27,1,1,0,1,0
1,9,1,14,12,1,0
1,2,0,2,44,3,51
4,168,0,2,71,4,358
0,21,1,2,0,2,11
0,32,0,2,72,1,231
0,6,1,3,0,1,0
0,13,1,3,42,1,46
0,21,0,4,17,1,11
0,21,1,7,25,1,270
0,21,0,2,7,2,0
4,69,0,2,114,4,240
1,43,1,2,4,327,292
1,43,1,2,6,327,295
0,40,0,3,14,1,189
0,82,0,1,2,1,303
1,11,1,2,0,1,6
0,29,0,2,46,1,0
1,19,1,2,3,1,0
2,56,1,4,1,1,0
1,8,0,1,89,2,94
1,68,1,3,12,1,1
1,30,0,14,0,1,0
1,23,1,30,0,1,172
1,14,0,3,1,1,0
1,18,0,1,2,2,0
2,106,1,1,4,1,273
0,22,1,2,11,1,0
1,2,1,3,8,1,88
1,19,1,2,11,1,0
1,19,0,1,4,1,0
0,15,1,2,190,3,287
1,8,1,3,11,1,43
0,10,1,4,5,1,0
0,21,1,2,2,5,347
0,15,0,3,7,1,0
1,7,1,2,14,1,87
1,28,1,2,5,1,0
0,15,1,2,31,1,45
0,12,1,30,9,3,298
1,7,1,4,47,1,0
0,54,0,3,39,2,263
0,20,0,1,199,1,114
0,12,1,1,1,1,76
2,39,0,3,23,1,88
0,12,1,3,4,2,29
1,19,2,4,6,1,35
1,9,0,3,4,1,364
1,28,0,2,0,1,0
0,12,0,2,42,2,244
2,112,0,1,0,2,358
2,25,1,1,3,1,339
0,16,1,3,6,1,0
0,6,0,1,0,1,0
1,14,0,55,11,1,204
1,19,1,3,243,1,142
2,61,0,1,1,2,0
1,28,1,30,2,29,264
2,44,0,30,1,8,347
1,11,1,3,15,1,54
1,64,0,3,9,1,67
2,121,1,4,62,1,81
2,94,0,1,24,1,6
0,3,1,4,0,1,0
0,33,1,2,118,1,277
1,43,1,1,16,1,174
0,12,0,3,3,1,0
1,71,0,4,177,1,235
0,33,1,3,38,1,138
1,2,1,6,8,1,43
1,8,1,5,3,1,0
0,12,0,25,0,1,0
1,5,1,30,0,232,223
4,98,1,2,100,1,130
1,14,1,1,2,1,325
1,9,0,2,9,3,117
4,161,1,2,17,1,107
1,23,0,15,8,3,260
0,15,1,4,4,1,11
1,19,1,2,3,1,306
0,54,1,1,27,1,185
2,83,1,7,3,1,141
0,3,1,4,14,1,0
0,12,1,4,11,1,11
1,2,1,2,0,1,32
2,39,0,2,24,1,19
1,101,1,180,0,1,0
0,15,1,2,7,1,0
1,1,0,30,2,5,248
0,21,0,3,7,2,11
4,114,0,3,59,1,0
1,14,1,3,4,1,0
2,87,1,3,3,1,0
1,68,1,21,0,1,0
0,21,1,3,4,1,0
0,33,0,2,42,1,0
1,7,1,2,1,1,0
1,1,1,2,8,1,176
1,8,1,88,5,1,220
1,1,0,3,9,1,0
1,43,1,29,1,96,333
1,43,0,2,3,1,0
1,64,0,1,168,4,147
1,26,1,2,11,1,4
1,71,0,2,46,2,38
0,24,1,1,4,1,0
0,6,1,4,65,1,130
0,21,0,3,1,1,26
1,43,1,7,1,1,0
1,30,1,14,1,2,0
0,15,1,1,24,1,299
2,25,1,2,0,2,0
0,15,1,1,4,2,365
0,32,1,1,2,1,0
0,12,1,4,6,2,8
0,3,1,8,33,1,271
0,16,1,3,19,2,78
1,5,1,5,14,2,50
0,117,1,7,5,1,251
1,8,0,1,10,1,0
1,28,1,19,0,1,0
1,71,1,30,0,232,362
0,12,1,14,14,1,0
2,81,0,1,0,2,161
0,12,1,3,18,1,3
0,22,0,3,1,2,0
0,15,0,2,1,2,0
1,43,1,1,9,1,0
0,75,0,2,6,1,0
1,2,0,30,5,3,332
0,24,0,1,43,2,14
1,2,0,30,2,1,0
1,8,1,16,0,1,0
2,103,1,2,3,1,338
2,83,1,2,8,6,336
0,32,1,3,2,1,0
0,21,0,5,6,7,133
0,12,0,2,0,1,0
2,124,1,7,3,3,324
1,11,1,6,1,1,290
0,16,1,2,55,1,215
0,6,0,2,3,1,11
0,90,1,1,56,1,288
1,19,1,1,0,1,0
0,12,0,30,1,1,271
1,14,1,365,10,19,97
1,14,1,4,3,1,0
1,5,1,5,0,1,0
0,34,0,1,1,1,0
0,6,0,2,1,1,0
1,4,1,1,11,3,356
1,7,0,2,38,2,243
2,39,0,2,67,1,0
1,9,1,30,3,1,33
2,94,1,1,11,1,40
2,183,1,2,31,1,142
1,19,1,5,44,1,179
1,2,0,2,7,2,87
0,22,0,1,134,3,307
1,26,0,3,59,1,51
0,12,1,2,4,1,0
0,13,1,3,19,1,0
0,12,0,3,9,1,0
0,12,1,6,34,1,76
1,30,0,3,8,2,160
0,12,0,1,0,1,2
0,12,0,6,17,1,188
2,37,0,1,0,1,89
0,13,0,2,0,1,0
1,26,1,29,4,1,0
0,73,0,6,0,1,12
2,49,0,3,34,2,161
1,7,0,1,127,1,19
0,79,1,1,1,1,364
2,56,0,30,1,103,238
0,12,0,3,1,1,0
1,7,0,2,1,1,0
1,52,1,5,1,4,89
0,96,0,4,8,1,0
1,8,1,2,19,1,163
1,11,1,6,5,2,17
0,13,1,225,0,1,365
1,2,1,3,8,1,1
2,81,1,3,2,3,107
1,19,1,3,2,1,291
1,1,0,3,1,1,5
2,46,1,3,0,1,77
4,98,1,2,57,1,73
1,30,1,7,3,1,0
1,1,1,4,11,1,1
0,33,0,2,18,1,1
0,15,0,2,25,1,60
4,42,0,1,138,3,323
1,19,2,2,37,1,1
1,2,0,4,3,1,0
0,17,1,4,20,1,279
0,6,1,3,60,3,17
1,2,1,2,1,3,351
0,6,0,1,65,1,5
0,24,1,4,3,1,145
0,79,0,3,0,2,158
1,4,1,10,13,1,11
0,3,1,3,5,1,0
2,31,1,2,9,1,8
0,12,1,30,12,1,0
1,23,0,1,9,1,0
1,30,0,2,18,1,326
2,152,0,2,12,3,365
1,8,1,30,0,6,365
0,12,1,2,0,1,235
0,20,1,30,3,1,209
2,49,0,9,0,2,365
1,43,1,29,0,96,345
1,2,1,4,7,1,128
2,31,0,1,1,1,0
0,100,1,2,2,1,87
1,8,0,3,191,1,207
1,28,0,2,3,1,0
4,80,0,1,3,2,365
1,2,1,1,0,1,0
0,36,1,10,1,1,1
0,12,0,4,12,1,365
1,28,1,31,1,33,338
0,16,1,5,1,1,0
1,30,0,2,1,1,25
0,13,1,1,15,1,55
2,87,1,3,84,1,32
2,56,0,1,2,3,249
2,44,1,3,5,1,145
1,4,1,2,1,1,94
0,12,0,2,0,1,0
0,54,0,25,0,1,305
2,178,1,15,0,1,180
0,12,0,2,43,2,0
1,52,1,2,16,1,0
0,6,1,1,0,5,0
0,6,1,2,2,1,0
0,21,0,29,0,3,66
0,82,0,1,70,5,193
1,77,1,30,0,232,321
0,3,1,3,8,1,12
0,73,1,2,3,2,103
0,12,0,7,1,1,365
1,43,1,3,2,1,0
3,89,1,1,70,1,300
0,32,1,4,65,1,254
2,124,0,2,10,5,342
2,87,0,2,28,3,38
1,4,0,1,149,4,215
1,4,0,1,134,3,211
0,6,0,30,0,2,220
0,12,1,2,18,1,12
0,21,0,2,46,3,256
4,142,0,4,30,2,179
1,2,0,2,38,1,13
4,150,0,1,0,1,0
1,43,0,1,0,1,365
1,23,1,7,7,1,0
0,21,0,1,98,1,16
0,16,1,4,41,1,151
1,43,1,30,0,121,186
2,44,0,30,2,23,204
1,4,0,7,7,1,0
1,19,0,4,11,2,4
1,8,0,6,0,1,0
4,88,0,3,63,1,0
2,63,0,5,18,2,80
1,2,0,2,6,1,72
1,64,1,3,10,1,0
3,190,1,3,79,1,300
1,1,1,2,0,11,206
0,12,1,3,11,1,188
0,6,1,3,34,1,258
0,20,0,1,8,1,0
0,21,1,28,0,1,90
1,8,0,1,15,4,330
0,6,1,3,11,1,105
1,7,0,3,30,3,73
1,28,1,30,0,8,331
0,6,0,7,0,1,105
0,79,0,1,20,4,162
2,56,1,2,0,1,359
2,44,0,2,4,2,293
1,8,1,3,1,1,0
2,37,0,1,49,1,168
0,6,0,3,4,1,0
1,14,1,2,23,1,4
1,1,0,3,3,6,359
1,30,1,2,30,2,109
2,152,1,2,0,1,81
1,19,1,4,0,1,0
0,12,0,2,15,3,335
1,27,1,28,11,1,151
1,14,0,1,210,12,321
0,6,0,1,3,2,0
1,68,1,30,0,1,119
0,20,0,1,0,1,0
1,9,1,4,8,1,255
0,12,0,2,30,3,219
2,44,0,3,0,1,0
1,28,0,3,1,1,8
0,6,1,2,30,2,35
1,7,1,30,1,5,365
1,19,1,4,2,1,16
2,44,0,4,6,1,0
0,12,1,4,1,1,0
1,23,0,1,221,1,187
0,12,0,1,7,1,0
1,27,0,2,26,2,89
1,11,1,30,6,1,0
1,30,0,1,271,1,281
0,21,0,1,0,1,0
1,8,0,90,0,1,90
1,9,1,6,3,2,1
0,6,1,3,1,1,17
0,20,0,7,5,1,0
4,99,0,1,13,1,280
1,8,1,3,1,1,0
0,32,1,3,4,1,215
1,71,0,1,1,9,317
0,15,0,3,0,2,320
1,28,0,4,0,1,101
1,102,1,30,0,2,58
1,11,1,3,0,1,0
0,6,1,3,91,1,160
1,19,1,4,1,1,1
1,28,0,1,20,1,313
0,22,0,3,74,1,66
1,1,0,1,40,3,0
0,6,1,3,45,1,0
1,45,1,4,4,1,0
2,162,0,1,2,2,62
1,19,1,3,10,1,323
2,25,1,3,93,1,86
1,43,1,29,0,327,332
0,6,0,2,4,5,168
2,37,1,2,15,1,59
1,28,0,1,0,2,0
1,28,0,2,28,1,31
1,30,1,1,4,1,0
1,8,1,7,0,1,0
1,18,0,2,58,2,188
2,25,1,2,1,1,261
2,183,0,7,1,1,0
2,124,0,1,26,1,0
0,21,0,5,1,1,0
2,95,2,10,0,1,0
4,128,0,2,25,2,184
1,43,1,30,2,96,365
2,124,0,2,16,2,42
1,27,1,90,1,1,0
0,20,1,3,1,1,0
0,34,0,1,20,1,1
2,81,0,1,123,2,333
1,28,1,3,2,1,0
0,21,1,3,6,1,0
0,15,1,2,141,1,299
2,95,1,4,0,1,0
1,7,0,7,5,47,326
2,56,1,3,33,1,0
0,10,1,3,116,1,203
1,23,0,1,21,1,2
0,12,0,7,0,1,0
2,49,0,1,6,2,0
1,4,1,2,53,1,14
0,12,1,2,8,1,8
1,19,1,3,2,1,0
0,36,1,4,3,1,0
1,43,1,2,9,327,294
1,48,1,2,24,1,0
1,4,0,1,33,1,26
1,19,1,8,6,1,0
1,7,1,3,6,2,0
1,5,1,2,4,327,130
1,8,1,20,0,1,33
1,68,1,1,125,1,0
0,38,1,5,10,1,8
0,6,0,7,6,2,216
1,71,0,2,100,1,18
0,12,0,20,6,1,0
1,2,1,28,0,1,41
0,21,0,1,2,1,0
2,37,0,1,0,1,177
0,15,0,6,6,2,225
0,54,0,3,1,1,179
1,27,1,3,117,1,57
0,3,0,7,12,1,0
3,122,0,1,17,1,0
2,31,0,1,0,1,87
4,98,0,1,1,1,0
0,12,0,1,135,2,19
0,16,0,5,42,2,221
0,6,1,2,51,1,10
0,96,1,2,4,1,0
0,24,0,4,2,1,6
0,38,1,3,2,1,0
0,79,1,2,25,1,195
0,79,0,1,1,1,365
0,16,1,3,10,1,0
1,8,1,3,3,1,0
2,39,0,1,27,9,309
0,15,1,45,1,1,2
0,20,0,1,0,1,0
0,13,1,3,38,1,122
0,22,0,1,151,2,135
0,29,0,1,1,1,0
1,52,1,14,1,1,0
1,7,1,3,12,2,17
0,84,0,1,8,1,57
1,2,0,3,69,1,57
0,20,1,1,26,6,0
0,13,0,2,35,2,161
1,28,1,2,60,1,305
0,90,0,3,0,1,0
1,8,0,1,277,3,294
0,90,1,3,2,2,255
1,28,0,2,2,1,0
0,29,1,2,105,1,18
1,19,1,2,9,1,0
0,6,0,1,5,1,0
1,28,1,30,7,5,325
1,2,0,2,29,1,2
1,2,0,1,0,1,0
0,6,1,28,0,4,173
1,4,0,3,95,1,175
1,7,1,1,6,1,299
0,6,1,5,59,5,24
2,83,0,1,84,4,302
0,6,0,1,18,1,142
2,56,1,2,0,1,365
1,1,1,3,1,1,259
1,19,0,1,134,1,0
0,70,0,1,0,3,103
0,20,1,3,1,1,43
2,25,0,1,1,1,326
0,90,0,3,1,2,362
2,49,0,2,1,2,349
1,45,1,1,23,1,3
0,12,1,28,0,1,274
1,18,0,2,1,1,11
0,6,0,2,1,1,179
1,7,1,1,0,1,8
1,60,1,6,42,2,221
0,6,1,5,55,1,82
0,54,1,6,57,2,128
1,77,1,6,20,1,25
1,30,0,1,5,3,332
0,73,1,3,4,3,360
4,42,1,14,0,1,0
0,54,0,1,1,1,167
1,7,0,1,0,1,0
1,28,1,3,9,1,19
0,12,1,3,37,1,174
1,68,1,5,11,1,282
0,70,0,7,8,13,198
2,46,1,1,0,1,0
0,6,1,2,4,1,0
1,14,1,8,5,1,2
0,12,1,3,2,1,0
2,81,0,30,0,37,31
0,13,1,29,86,2,125
0,12,0,12,1,1,0
1,11,1,4,2,1,66
1,7,1,1,18,1,46
1,7,0,7,0,1,0
0,12,1,1,3,1,0
0,6,1,2,127,1,126
0,12,0,2,7,1,0
1,71,1,5,0,1,0
0,6,0,1,1,1,0
1,19,1,1,261,1,245
1,28,1,3,2,1,0
0,33,0,1,0,1,0
1,50,1,5,49,1,314
1,2,1,2,3,1,0
1,71,0,1,5,7,63
0,12,0,1,9,1,245
1,27,1,5,3,1,63
1,2,1,3,194,1,338
1,28,1,10,3,1,17
1,52,1,90,0,2,90
1,2,0,2,24,1,0
0,20,2,30,0,10,365
0,20,1,10,2,1,0
0,20,0,4,0,1,0
1,27,1,2,12,1,0
1,11,1,8,6,1,1
0,38,1,30,3,1,0
0,6,1,2,1,1,0
1,1,1,2,0,4,0
1,8,1,14,39,1,50
0,12,1,1,23,1,107
0,20,1,2,3,1,0
2,39,1,2,2,1,0
0,16,1,2,11,1,246
1,23,0,4,0,1,0
0,6,1,5,7,2,4
1,28,0,7,93,1,70
1,26,1,30,2,52,365
0,6,0,5,2,1,0
1,28,1,1,17,1,5
1,2,0,2,55,1,0
1,2,1,5,89,1,153
0,38,0,2,1,1,0
0,29,1,4,10,1,95
0,15,0,1,3,1,0
0,13,1,2,1,1,0
0,82,1,2,2,5,350
1,45,0,1,0,1,0
1,28,0,4,11,1,156
2,37,0,3,3,1,66
0,123,1,1,2,2,0
2,63,0,2,29,1,333
1,27,1,30,159,1,129
1,2,0,1,46,1,66
0,20,0,1,92,1,0
2,106,1,2,1,1,2
1,11,1,1,0,2,0
1,14,1,30,0,1,280
0,21,0,1,26,1,9
0,34,0,1,0,2,0
1,8,1,6,0,1,105
0,6,0,2,74,1,343
0,6,0,30,1,27,332
0,20,0,1,0,1,0
4,142,0,1,8,1,358
1,2,1,2,1,1,266
1,5,1,30,0,23,339
1,2,0,1,36,2,365
0,6,0,1,357,4,321
1,14,1,3,9,1,0
1,28,1,7,1,1,0
0,40,0,1,1,1,0
1,77,1,30,0,232,309
0,12,1,3,0,1,0
1,4,0,3,0,1,0
0,21,1,1,1,1,0
0,16,0,2,36,1,293
1,2,2,2,36,2,88
1,52,1,3,22,2,0
0,6,0,14,1,1,0
0,73,0,1,3,1,0
1,19,0,3,51,1,127
0,22,0,3,19,1,78
2,25,0,4,1,1,39
0,111,0,2,8,2,365
1,77,0,14,0,1,0
1,7,0,1,0,1,83
0,15,0,1,11,1,0
0,21,0,2,6,3,89
0,12,0,21,0,1,0
4,156,1,1,47,3,8
1,19,0,1,5,1,0
0,147,1,3,56,2,288
1,53,1,4,0,1,334
0,32,1,8,1,1,207
0,15,1,1,32,2,254
1,27,0,1,0,7,331
4,59,1,3,37,1,146
1,7,0,14,3,1,65
0,12,1,2,32,1,8
0,29,1,3,33,1,156
0,12,1,1,0,1,0
1,19,0,7,0,2,0
1,26,1,2,0,1,264
2,183,0,1,54,1,180
1,19,0,2,19,2,303
1,7,0,1,58,4,304
0,6,1,3,9,3,298
0,6,1,3,3,1,0
0,12,1,10,4,1,93
0,0,0,1,10,2,365
2,46,0,3,1,1,362
1,7,1,3,9,1,6
1,8,1,15,0,1,23
0,24,1,2,10,1,0
0,12,1,5,8,2,8
1,2,0,1,0,1,0
